month,date,stock,status,return,EP_TTM,BP_TTM,SP_TTM,CFP_TTM,EBITDA/EV,ROIC,ROE增长率_同比,EPS增长率_同比,ROA增长率_同比,净利润增长率_同比,营业收入增长率_TTM,基本每股收益,销售毛利率,营业成本比例,(扣非)ROE_TTM,ROA_TTM,经营活动产生的现金流量净额To营业收入,存货周转率,总市值,流通市值,资产负债率,return_1m,wgt_return_6m,turn_3m,std_turn_3m,std_turn_6m,std_3m,std_6m,std_12m,资金流出,20日成交金额移动平均
1,2008/1/31,600387.SH,1,0.309410043,-0.449158938,-0.714434603,-0.592745127,-0.298512493,-1.191285668,-0.982730888,-0.379800514,-0.766003331,-0.241676388,-0.513021662,0.525427037,-0.480797719,-1.400177365,1.400177365,-0.140657261,-0.240013354,-0.225758386,-0.263584499,-0.141086427,0.662333294,0.08599501,-1.00879195,0.173973779,-1.416872216,-1.152416125,-0.193381483,0.088083001,0.317198464,0.565752114,-0.876219495,-0.684390219
1,2008/1/31,000006.SZ,1,-0.873364151,0.733411319,-0.169429181,-0.962518572,-1.057587033,-0.602123105,-0.273859678,-0.738632604,-0.718773789,-0.841220092,-0.803368487,-2.548053714,1.533989398,1.897236159,-1.897236159,0.202871513,0.078238336,-1.958835638,-1.153626871,0.673878847,1.603368333,1.185969015,0.793954615,-1.031792763,-1.227885855,-1.179673378,-1.522332279,-1.46755175,-1.16822918,-0.26119563,-0.532686173,-0.134168667
1,2008/1/31,000016.SZ,1,-0.418518872,0.567900173,3.011549089,2.475770181,0.357893789,1.055104999,-0.628730282,0.08220716,0.028351134,0.284547089,-0.089114644,-0.476387858,-0.24999598,-0.33611047,0.33611047,-0.380148048,-0.710840825,-0.48645831,-0.517420007,0.193362659,-0.128499787,0.674969092,0.204955745,-0.681482198,-0.241092401,-0.459080192,-0.577739673,-0.546456974,-1.194689639,-0.596115512,-0.127813972,-0.422771582
1,2008/1/31,000028.SZ,1,0.219103272,0.186636789,-1.318925746,2.475770181,-0.214545294,0.160919083,1.784170515,0.075734437,0.098477329,0.037335918,-0.022073775,1.025518543,0.426515682,-0.964699303,0.964699303,1.485757777,-0.059480115,-0.503030522,1.161783898,0.47861482,-0.211291527,1.903159392,-0.23707697,-0.805794551,-0.365648549,-0.726218401,-0.634752683,-0.27879738,-0.518092368,-0.374594492,-0.660541171,-0.74935472
1,2008/1/31,600973.SH,1,-0.871328047,0.699195605,-0.665818288,1.069095043,-1.031684915,0.383878903,0.861745314,-0.23996573,-0.057120024,-0.181484894,-0.170825348,1.347322791,2.219341656,-0.631783662,0.631783662,1.323757852,0.753213484,-0.756355957,0.871798317,0.214582061,0.210226504,0.77933143,-0.176488682,-1.020928569,-1.669396447,-1.309741147,-1.875751532,-1.397370018,-1.277446273,-0.997285377,-0.986114105,-1.124647325
1,2008/1/31,000032.SZ,1,0.629879365,0.417845311,0.531946242,1.27846798,2.555107447,0.7306326,1.18904674,-0.193726817,-0.227732509,-0.231418866,-0.333931434,-0.536421265,-0.078274104,-0.695244414,0.695244414,-0.042767173,-0.281963587,1.078484249,-0.778096272,-1.483957582,-1.273894917,0.725405117,-0.652008042,-0.785043217,-0.925997524,-1.128288969,-0.440688658,-0.817943613,-0.140139756,-0.698692014,-1.013900191,-1.14018469
1,2008/1/31,000033.SZ,1,0.31631588,-2.867899621,-0.755405889,-1.160213428,-0.568516301,-2.138870748,-2.347631985,-2.394757595,-2.390565324,-2.130435683,-2.335100337,-0.990997459,-2.749376933,2.70211648,-2.70211648,-2.923891011,-2.999172931,-0.533562133,-0.523616798,-1.547396671,-1.721556046,-0.592298696,-0.381021841,-0.645619472,0.160763206,-0.357196572,0.062826494,-0.937812699,-0.078680508,0.877397583,-0.961549782,-0.975853711
1,2008/1/31,000040.SZ,1,-0.481338702,0.957254307,0.352877665,-0.927900482,-2.650327523,0.451639495,-0.153261136,1.978758855,1.935631283,1.910439808,1.931182317,-2.107599339,-0.140166352,1.599660773,-1.599660773,-1.552163642,0.035299899,-2.525307424,-1.12636778,-0.44427069,0.389467203,0.571394873,-0.221692814,-0.036002814,-0.190979463,-0.160873743,0.378860262,-1.387666166,-1.016987455,0.483997435,-0.56550413,-0.068786274
1,2008/1/31,000042.SZ,1,-0.171896047,0.28863625,0.956541663,-0.820349498,-1.276680726,0.257840894,-0.393790085,-0.18312672,-0.062981248,-0.252603224,-0.176428697,-0.624636503,0.789277238,1.599600245,-1.599600245,-1.236352619,-0.465659572,-1.953686704,-1.140113302,0.408733361,0.396964406,1.035334475,1.83382036,-1.165955066,-0.691642574,-0.559617092,-1.0812214,0.635631176,-0.095146853,-0.271481885,-0.622663398,-0.156723584
1,2008/1/31,000043.SZ,1,-1.361738277,0.017522064,0.606627146,-0.338344106,-1.522470574,-0.494245003,-0.375248918,-1.117131521,-0.748773437,-0.824537226,-0.422528999,-1.675337813,0.258875947,0.799116072,-0.799116072,-0.283519745,-0.483464164,-1.478771948,-1.05877593,-0.015319431,-0.558681296,1.05932825,1.174015174,-0.841287537,-1.513181659,-1.096343106,-1.461985166,-0.304352874,-0.72236897,-0.315365121,-1.030731556,-1.115861134
1,2008/1/31,000050.SZ,1,-0.66969875,-0.063031119,0.310298729,-0.259655395,-0.269250355,-0.252068992,-0.471671757,-0.919167913,-0.662678829,-0.992967893,-0.631698086,0.231876164,-0.147404899,-0.480059039,0.480059039,-0.136018741,-0.304595641,-0.318304959,0.076408019,0.450502425,-0.388046261,0.186045497,0.366733153,0.168827293,0.147741945,0.269964498,-0.424099574,0.54313602,0.324982753,-0.857771959,0.545250219,-0.200073251
1,2008/1/31,000062.SZ,1,-0.388113121,1.416259122,0.938660313,0.466686987,-0.983506546,-0.420848801,-0.832057348,0.427740634,0.578141377,0.687429247,0.436486606,-0.835196677,0.839054829,-0.664477705,0.664477705,0.365322953,0.473210637,-0.79150354,-0.185221095,-0.182302902,-0.20327446,-0.466761755,-0.762221321,0.448466292,0.045196225,-0.3603586,0.334796668,-0.109297504,-0.687695147,-0.07553383,-0.847966018,-0.708399699
1,2008/1/31,600971.SH,1,-1.98911271,0.369257936,-0.975741568,-0.828058379,0.042660518,0.031581605,2.495732492,-0.519630937,-0.466793849,-0.513461626,-0.562474849,-0.761491271,2.830163063,1.177373506,-1.177373506,1.382714278,1.549754288,0.641667892,2.230951873,1.367762464,0.899628532,-0.139483035,1.109746645,-0.385492669,-1.241122246,-1.074661152,-1.548154619,-0.084123687,-0.008738622,0.709783792,1.431376138,-0.053873217
1,2008/1/31,600965.SH,1,0.642593588,-0.591088764,-0.243773571,-0.582895858,-0.462826683,-0.717009304,-0.571158938,-0.234546105,-0.298076606,-0.16289196,-0.401180619,-0.062273918,-0.753389529,-0.688289538,0.688289538,-0.326760119,-0.280630388,-0.441022509,-0.503071398,-1.211223855,-1.140443232,-1.3756695,-0.145158673,0.009290838,1.883745051,2.331399327,0.905451439,1.771032915,1.543329301,1.332507256,-0.491049616,-0.31450534
1,2008/1/31,000070.SZ,1,-0.762044698,-0.993652098,0.076337033,-0.614983364,-0.737625697,-1.004995195,-0.942943004,1.791532539,1.607864411,1.910439808,1.420905156,-0.381658519,-0.933456661,-0.863111815,0.863111815,-0.685407805,-0.882309997,-0.802615955,-0.538244987,-1.129189182,-1.217118949,-0.833330548,1.161014944,0.539747608,-0.674101358,0.164901457,0.376065362,-0.274771767,0.961820599,1.307353257,1.052450572,-0.724750329
1,2008/1/31,000078.SZ,1,-0.525437486,0.017407307,-0.795919567,0.317857098,0.13627597,-0.911807795,-0.810796234,1.978758855,1.935631283,1.910439808,1.931182317,-0.647823568,-0.503734591,-0.471446726,0.471446726,-1.724132081,-0.384991291,-0.190197886,0.22365747,0.218526249,0.540855749,1.197576817,-0.079536515,0.544315765,-0.036037403,0.190866618,0.683710041,-0.209764052,-0.215337238,-0.376614039,1.909332633,0.567750059
1,2008/1/31,000090.SZ,1,-0.075836823,0.388260781,2.892264349,0.215794719,-1.696650189,-0.197142297,-0.657189911,-0.974736185,-0.612195662,-0.634560704,-0.457210705,0.101049387,0.48471307,-0.420452513,0.420452513,-0.302158884,-0.408908076,-1.248832605,-0.986390164,0.387019661,0.864106245,-0.161947076,-0.407325456,-1.058965279,-1.404352643,-0.822832522,-1.542410696,-0.067569365,-0.770172629,-0.223157461,0.753191583,-0.03775928
1,2008/1/31,000096.SZ,1,0.095854676,1.657105763,0.324153376,0.031981045,-0.404263054,-0.886505735,-0.332708125,0.270883409,0.296461324,0.448963409,0.167199564,-0.935185603,0.508257192,-1.167334788,1.167334788,0.942498312,2.146281077,-0.469071441,2.230951873,0.318230732,-0.549715908,-2.022071816,-0.185793478,0.463934358,-0.39931394,-0.508061221,0.646802143,-1.410354183,-0.778675926,-0.839813645,-0.773770767,-0.764370384
1,2008/1/31,600962.SH,1,-1.176543345,0.096368674,-0.907976374,-0.338591268,-1.045444106,0.00330649,0.140178424,0.488084626,0.697037819,0.148519815,0.550151989,1.743846865,0.789902446,0.094042594,-0.094042594,0.921140778,0.114077879,-1.028630731,-0.92033843,-0.048428272,0.341514077,0.701738299,2.824503945,0.107418008,0.234146463,1.060586523,-0.167282377,2.299202764,1.141681025,0.637277107,1.777516787,1.386990602
1,2008/1/31,000151.SZ,1,0.633499606,0.517193397,0.457740813,-0.373494416,-0.541965771,0.920011269,1.210514476,0.249364197,0.214336972,1.910439808,0.088688419,-1.481478343,-0.037723452,-0.46407151,0.46407151,-0.56281636,0.119422693,-0.552068099,0.245655074,-0.679527309,-0.813844585,-1.638072683,-0.854652812,-0.284933122,0.243019295,0.203730864,0.185044328,0.192940331,0.33693067,0.411208748,-0.6474157,-0.624578737
1,2008/1/31,000155.SZ,1,1.238765272,-0.237516397,0.359346942,-0.390845138,0.241662437,0.34515687,-0.465228808,-0.860840945,-0.904788008,-0.766728273,-0.981198681,-0.891209901,-0.387170555,0.287083309,-0.287083309,0.068318212,-0.311286454,0.232297492,-0.23210767,0.568908743,0.010776785,-0.720611433,-0.669900952,1.090659259,0.724260157,0.05900793,0.047915009,-0.906490818,-0.141572919,-0.111945334,-0.021710861,0.223414483
1,2008/1/31,000158.SZ,1,0.229999616,-0.489316758,0.599727474,0.493231259,0.194520097,0.375466944,-0.583600328,-0.460775513,-0.507775049,-0.311433357,-0.601653008,-0.397307498,-0.585504586,-0.927175288,0.927175288,-0.436896174,-0.663695699,-0.200289089,-0.376832881,0.285967945,-0.560624905,0.242524058,0.305034292,0.071746991,0.201152897,0.177722087,0.552500871,0.356952007,0.354353043,0.11796991,-0.202317188,-0.203056118
1,2008/1/31,600983.SH,1,1.787214351,0.449750737,-0.130213491,-0.507095171,0.25597995,0.047553268,1.455159321,-0.253076966,-0.277786758,-0.172548519,-0.381783458,0.020740865,-0.363992786,1.682242386,-1.682242386,0.544686142,0.977010812,0.372926494,-0.672640967,-1.165726155,-1.859147299,-1.420126424,0.118251557,0.423151689,-0.142639837,-0.140743748,0.968312932,-0.257688758,-0.6219628,0.02597935,-0.803285869,-1.077498047
1,2008/1/31,000407.SZ,1,0.294305218,-0.472917441,-0.607629737,-0.356203686,-0.55960325,-0.921452224,-0.586633149,-0.533298686,-0.542394694,-0.603228784,-0.634749501,-0.302170469,-0.617456595,-0.679147226,0.679147226,-0.248147978,-0.548640895,-0.569651714,-0.802004188,-0.287505989,0.508215161,0.974149845,-0.930599549,-0.333566667,-0.27015821,-0.53334492,0.008638326,-0.664694832,1.523478478,1.39072162,0.408554217,0.332318519
1,2008/1/31,000416.SZ,1,-0.470029396,-1.210010499,-0.828796839,-0.55782336,-0.738462549,-1.343593827,-0.639222213,-2.145198975,-2.092874449,-2.130435683,-2.117013159,-1.443724206,-1.049006469,0.981541118,-0.981541118,-1.072875263,-1.124980526,-0.786185436,1.999401211,0.0367821,0.686220843,-1.696256803,-1.379559795,-0.23955767,-0.931699194,-0.96869297,-0.353770642,-0.205161676,0.649447926,1.657397821,-0.287973958,-0.483761125
1,2008/1/31,000419.SZ,1,-0.446622973,0.56512432,0.189275908,0.462833562,1.263596826,0.186711974,0.189993024,0.470550632,0.477705261,0.616194411,0.340469355,0.306083363,0.428405178,-0.009728694,0.009728694,-0.219035709,-0.092211523,0.349504057,0.100273978,-1.005543174,-0.747200782,0.376333293,-1.562600626,-1.090801681,-0.127997879,-0.568442011,-1.185924419,-0.313979468,1.093774183,0.792457677,-0.765466775,-0.892413666
1,2008/1/31,000420.SZ,1,-0.505198659,1.347779045,0.921686052,0.531485279,0.076362788,1.335372943,0.071749173,1.978758855,1.935631283,1.910439808,1.931182317,0.651659898,0.309808466,-0.323665965,0.323665965,0.513152956,0.354104086,-0.266173385,-0.383563756,-0.392126275,0.297760849,-0.134871578,-0.179091346,0.435468113,0.323760097,-0.083076401,0.4109284,-0.580484449,-0.14718457,-0.643785619,0.876942916,0.843008238
1,2008/1/31,000421.SZ,1,-0.397098474,2.553824018,-0.622087958,0.417097156,2.514584386,0.936950299,0.163915415,0.721910852,1.231038589,1.546963665,1.43038707,0.592673696,0.847886343,-0.207364195,0.207364195,-1.181061819,0.658553748,1.027468311,-0.669622392,-0.645951734,-0.079156701,0.86330769,-0.5729169,0.103291942,-0.726366778,-0.279267101,1.009587528,1.015768639,0.185157051,-0.519053174,-0.564541484,-0.427427355
1,2008/1/31,000426.SZ,1,-1.210824384,-0.924207149,1.328021035,-0.774727156,1.997534947,-0.734130583,-0.924262146,-0.902124509,-0.983280891,-0.719494564,-1.009910252,-0.328725284,-0.911100322,-0.466195682,0.466195682,-1.393644326,-0.924335681,2.31731114,-0.595763726,-0.563455893,-0.611117725,-0.10857613,-1.244394241,0.890912515,2.012742405,2.518339988,1.372872269,0.763460919,0.709833953,1.261353249,-0.612993624,0.149049967
1,2008/1/31,000428.SZ,1,-0.826812979,0.775164107,-1.134801611,-0.966674625,0.365602973,-0.113947756,0.170273676,1.526839697,0.425228517,1.417065873,1.931182317,0.039844299,0.957468242,2.70211648,-2.70211648,0.259409364,1.694662339,2.130576112,-0.096135402,0.738390951,0.46984417,0.607344062,2.544654383,0.31370303,-0.147078413,0.760340625,0.182495606,1.046135698,0.491497632,1.345300572,1.154953705,1.086042151
1,2008/1/31,000501.SZ,1,-1.707336606,-0.885702975,-1.074565308,0.506661119,0.973232104,0.526166398,1.578860578,-0.324920521,-0.346919882,-0.309433922,-0.447874948,-0.286234494,-0.769952736,-0.4525821,0.4525821,-0.541952232,-0.795887969,0.182627674,2.230951873,1.336051232,2.081913009,1.073642972,-0.068939832,-0.988742464,-1.855200707,-1.465931331,-2.059054877,-0.194820304,-0.291185049,0.499504171,-0.127836926,-0.757659663
1,2008/1/31,000504.SZ,1,0.86497832,-1.11014442,-0.74109944,-0.964916562,-0.771426413,-1.352614327,-0.773469291,-0.763350437,-0.804334191,-0.676719756,-0.885164509,0.717145734,-0.999922765,-0.109902643,0.109902643,-0.856638204,-0.960196467,-1.148279553,-0.180253276,-0.824798744,-0.774234745,-0.853971998,-1.345329323,1.154294183,0.43025022,1.042890917,0.915127118,-0.183384279,-0.25858427,-0.254082617,-0.616042223,-0.419005308
1,2008/1/31,002031.SZ,1,-0.787737595,0.697273309,-0.358542301,-0.968258244,0.444370402,-0.285157004,-0.021725089,-0.223581764,-0.407797301,-0.298498064,-0.190337861,-0.104031988,0.331319074,1.692508333,-1.692508333,0.787070141,0.973570196,2.31731114,-0.79923398,-0.663571195,-1.152652016,-0.025960548,-0.701216021,0.071449725,-0.214201479,-0.075174213,0.244006792,0.14005388,-0.004605644,-0.793080206,-0.409455541,-0.69161795
1,2008/1/31,000510.SZ,1,-0.033528662,0.193618479,0.154096157,0.334810657,0.699081177,0.813379522,0.071484197,-0.034436248,-0.061894481,0.365858897,-0.175389743,-0.917536048,-0.460061142,-0.30025011,0.30025011,0.23609293,-0.198157462,0.11431101,-0.133383146,0.072863887,0.820237188,0.336544251,0.039852908,0.083723576,-0.359173415,-0.519972849,0.673841022,-0.846135799,-0.41970005,0.270489277,0.159760937,0.447120167
1,2008/1/31,000511.SZ,1,1.736795949,0.552416382,-0.352305332,-0.730013026,1.071696441,0.269753724,0.619171055,1.17573123,-0.013425212,1.910439808,0.983318197,1.051664545,-0.013405559,1.266718841,-1.266718841,0.925407278,0.646183524,2.093101406,-1.100595103,0.764231235,1.539404486,-0.391823578,0.481638231,-0.662731392,0.554709277,1.158836858,-0.156291762,0.750115567,-0.232000046,0.380805552,1.959395058,2.532202458
1,2008/1/31,000513.SZ,1,-0.765596564,2.099591719,-0.487875417,-0.759790751,0.078310926,1.457603024,1.604593971,1.60130963,1.935631283,1.910439808,1.931182317,-0.476865496,2.830163063,1.776673634,-1.776673634,2.142099784,2.680272005,0.539578723,-0.545650691,1.682240815,1.294325325,-0.848027026,-0.45371794,-0.586515275,-0.695767655,-0.450144607,-0.892850557,0.92814455,0.992400645,0.715526058,-0.412426906,0.387204832
1,2008/1/31,002030.SZ,1,-0.159040166,-0.073726543,-0.837307042,-0.949743477,-0.362401071,-0.487009314,0.209038732,-0.255083233,-0.227201532,-0.262568108,-0.333423819,0.137201791,-0.033928938,2.70211648,-2.70211648,0.280924508,1.259860857,-0.003091948,-0.289506457,-1.514676282,-1.308892884,-1.466389923,-1.081438784,0.627506258,-0.789648333,-0.471809665,0.535132735,-0.679343073,-0.550766383,-1.102001843,-0.798001613,-1.102999292
1,2008/1/31,000515.SZ,1,0.606323609,-0.754331862,-1.038959709,-0.488444064,-0.231865879,-0.206948,-0.489264557,-0.575337558,-0.631508419,-0.357443034,-0.719942511,0.459718628,-0.658421898,-0.83073876,0.83073876,-0.510429447,-0.338819295,-0.198547283,0.439063659,-0.721435669,-0.479445245,-0.439121435,-0.532069011,1.166275501,1.238467023,1.728558138,2.070760351,1.652612853,3.187085204,2.381972278,-0.788631874,-0.584440351
1,2008/1/31,000522.SZ,1,-0.134516303,0.594435056,-0.878031985,0.395414157,-0.296609917,0.339022965,0.359948667,0.233399923,0.552702855,0.765960921,0.412167297,-0.442434717,0.172649038,1.121032446,-1.121032446,1.536227568,0.259992282,-0.437321281,-0.414239789,0.536177248,0.699172199,1.220322667,-0.260624646,-0.177208258,-0.142089009,-0.761183703,-0.194001711,-0.344178933,0.391567712,0.008690455,1.904836632,0.147312207
1,2008/1/31,000524.SZ,1,-0.440419387,-0.28722551,0.156223319,-0.780530873,0.444000048,-0.089813717,-0.565041259,-0.115249527,-0.286279164,-0.011519707,-0.389902226,-0.427980896,-0.644103978,2.70211648,-2.70211648,-0.139470572,-0.190574262,1.242766431,0.20280341,-1.46404303,-1.626949883,-1.15438559,-0.484209808,0.17339543,-0.759810206,-1.152967763,-0.070574337,0.81672385,0.693078922,0.488196426,-0.997242642,-1.26812144
1,2008/1/31,000525.SZ,1,0.044159679,-0.753273668,-0.993302012,0.729646731,-0.53966823,0.023609837,-0.354786326,-0.48245479,-0.525730412,-0.450009713,-0.618818394,0.074483229,-0.612042454,-1.181706275,1.181706275,-0.22220468,-0.73773471,-0.56889588,-0.076364593,0.318340302,0.777769019,1.399224168,2.722654196,0.957700867,0.709191083,1.00745389,-0.12444922,1.95070052,1.356610425,0.616299245,2.281842644,2.120084227
1,2008/1/31,000530.SZ,0,-1.036155526,1.064982005,1.353558535,0.080743594,-0.317025053,-0.194083987,-0.645155714,-0.355930867,-0.367601315,-0.23290242,-0.467646466,-0.530011794,0.340663213,-0.23774727,0.23774727,0.218456642,0.339285849,-0.416398371,-0.136250286,-0.261733876,-0.618491137,-0.970496577,1.231039898,0.361048025,0.041394686,1.863166599,0.329656544,1.128413474,-0.151879235,-0.417269041,-1.241653012,-1.200549739
1,2008/1/31,000531.SZ,1,0.082513412,-0.652711057,-0.121014728,0.693690436,2.220801833,1.653156879,0.235978893,-1.482162212,-1.479340159,-1.330287497,-1.530472395,0.076372442,-0.683273114,0.578825294,-0.578825294,1.453364381,-0.883512664,0.668945137,2.230951873,-0.610794652,-0.977837897,0.684140508,-1.498924032,-0.374600161,0.228764168,-0.38144362,-0.459934419,-0.923614881,-0.903572585,-0.669000622,-0.544911203,-0.739427444
1,2008/1/31,000532.SZ,1,1.11610498,-0.47536444,-1.303963565,-1.129508061,-0.48760736,-1.029292486,-0.156423292,1.113220971,1.168229368,0.626610181,1.00061264,1.603285915,-0.393595504,0.022334027,-0.022334027,0.197052172,0.501632963,-0.044018799,-0.849559734,0.530271402,1.25768792,-0.598060444,1.586975802,2.761645229,2.802909451,2.201437703,3.235128107,0.824367938,2.142915597,0.265269849,2.281842644,2.532202458
1,2008/1/31,000533.SZ,1,-0.425912223,0.369801365,-1.096260773,0.429269651,-0.190723593,-0.282442408,-0.025278885,1.349049207,1.668322375,1.743069182,1.478703165,0.738746402,-0.302383111,0.469410438,-0.469410438,1.522316323,-0.065039256,-0.385400405,-0.595437806,0.208068142,-0.370789661,1.809626571,-1.3171184,-0.73144696,-1.049749571,-0.792141063,-1.041775676,-0.575791607,-0.233049968,0.206680672,-0.898793896,-0.953750336
1,2008/1/31,000537.SZ,1,-2.041331409,-1.264485889,-1.352890673,-0.684794351,0.917256968,-0.867895597,0.056671313,1.039203045,0.918558941,-1.623601436,0.761926898,2.266155597,-1.102541611,-0.058885792,0.058885792,-1.70535804,-1.122247209,1.655115013,-1.068592039,0.817677161,1.286877061,1.711727746,0.619969901,1.579800753,0.267930329,-0.175312001,0.588762396,1.536095858,1.743388243,0.923996807,2.281842644,2.218545338
1,2008/1/31,002027.SZ,1,-0.030141409,-0.311712937,0.973290586,2.475770181,-0.242075795,-0.424240065,-0.421565304,-1.250650619,-1.241563286,-1.146582819,-1.303156936,-0.654777336,-0.7100443,-1.222449217,1.222449217,-0.131865186,-0.613132881,-0.528881397,0.342922459,-1.56111358,-1.656531542,0.369847358,0.207227528,-0.778401309,-0.494014629,-0.096216402,-0.167410932,-0.083530447,-1.031686482,-0.428516958,-0.782264704,-0.973038462
1,2008/1/31,600987.SH,1,0.299780465,1.582532375,1.719867784,1.020017728,1.180142453,2.269257913,0.413229754,0.194534205,0.164432463,0.527805409,0.040979547,0.284466608,0.101234375,-0.711397417,0.711397417,0.324320555,0.50567947,0.090374544,2.230951873,-1.20937025,-1.33822971,-1.629479871,-0.278524588,-1.184409991,-0.974971533,-0.987419502,-1.006922774,-1.480446189,-1.641111526,-0.91891541,-0.999190456,-1.175025712
1,2008/1/31,002023.SZ,1,0.254486642,0.475128909,0.725828693,-0.818171507,-0.036697666,-0.4845115,-0.503480526,-0.266428222,-0.304662041,-0.105950518,-0.407476316,1.269441589,0.112281637,0.890259999,-0.890259999,0.040650814,0.552618947,0.460846254,-0.604439329,-2.188556992,-2.122744856,-2.054206089,-0.799058738,-0.600091161,-0.529336462,-0.884499841,0.565734812,-1.112276588,-1.091123491,-0.851958491,-1.009003651,-1.322377585
1,2008/1/31,000548.SZ,1,-0.434720613,2.677540771,-0.196887677,-1.010392908,1.298615045,0.345477421,2.008223033,1.978758855,1.935631283,1.910439808,1.931182317,2.266155597,1.391437709,2.70211648,-2.70211648,0.998910067,2.680272005,2.31731114,-1.033771981,0.497366867,0.925046494,-1.011022287,-0.667968218,-1.136337574,-0.444699123,-0.567098325,-0.30546816,-1.496373106,-1.256784565,0.709699462,-0.587483215,0.000405243
1,2008/1/31,002022.SZ,1,-1.480008985,-0.204680089,-1.582841415,-1.112977969,-0.243184399,-0.516313508,2.495732492,-0.029080691,-0.386111264,0.118648168,0.031745405,0.029487452,0.959674582,2.70211648,-2.70211648,2.190998837,2.680272005,1.254601946,-0.617018967,1.165942712,1.780769181,-1.726141173,1.263008098,-0.698296455,-1.393384968,-0.800330203,-1.59066119,0.685993061,-0.845003701,-1.542596335,0.334514144,0.203030381
1,2008/1/31,000551.SZ,1,0.897877462,2.894343837,0.959065182,1.398855083,-0.001351981,0.698847412,0.425230303,-0.374225883,-0.287090822,-0.208302421,-0.390678174,-0.276026243,1.277559446,0.116602717,-0.116602717,0.180188551,1.009049341,-0.395173855,-0.496108753,-1.582577157,-1.328391546,0.131753232,-0.931169963,-0.859802872,-0.108593898,-0.073589006,0.342074902,-1.086689493,0.035467345,-0.140037469,-0.909214815,-1.024762857
1,2008/1/31,000554.SZ,1,-0.386171813,-0.050471,-0.361641192,0.437270039,0.037027248,-0.437993915,0.577213097,-0.47977476,-0.410417406,-0.358974689,-0.508578787,-0.359534851,-0.389003319,-0.927542732,0.927542732,0.679039446,1.00377361,-0.26891049,2.230951873,0.237269127,0.828351112,-2.338105272,-0.634442607,-0.58220835,-0.397569667,-0.530269517,0.153676268,-0.542939845,0.55388865,0.37192464,-0.436839357,-0.005879196
1,2008/1/31,000563.SZ,1,-0.212842823,-0.35044236,-1.326240344,-1.126857657,0.225653271,-0.583139258,1.988616118,1.978758855,1.935631283,1.910439808,1.931182317,1.880003879,-0.233785594,2.43682545,-2.43682545,0.393071444,0.519522016,2.31731114,-1.137379523,0.722551247,0.862254436,0.653583603,-0.180365011,0.707801236,-0.377152283,-0.661031823,0.105188929,0.063447433,0.562714044,0.66231561,-0.404824989,0.14682848
1,2008/1/31,000570.SZ,1,0.491401297,2.894343837,1.050286726,0.196442592,0.497675874,1.535988907,1.423921983,1.046294382,1.935631283,1.752167627,1.931182317,-0.55695684,1.590061865,-0.713863101,0.713863101,0.584768501,2.078790248,0.059285439,0.417430651,-0.056541155,-0.353955816,-0.855634135,-0.76906803,-0.736260571,-0.697169672,-0.561856545,-0.440849601,-0.411799178,-0.927643797,0.809105388,-0.852304073,-0.814277832
1,2008/1/31,000571.SZ,1,-0.145432378,-0.754692831,-0.719638503,-0.198938667,-0.294220049,-0.27026299,-0.321857671,1.978758855,1.935631283,-2.130435683,1.931182317,2.266155597,-0.83000503,-0.267998869,0.267998869,-0.436782732,-0.514916382,-0.35387053,-0.052823395,0.740165948,1.616069236,-0.895989549,0.54680172,1.59776098,-0.542695156,-0.656383852,1.305502218,0.482796578,1.321059043,0.325708333,0.928183067,0.762158853
1,2008/1/31,002021.SZ,1,-1.410388573,0.761688328,-0.706301608,-0.440455856,0.280639876,0.36512409,0.957074991,-0.090090376,-0.220942758,-0.001712792,-0.089025109,-0.222041957,0.6134679,0.402925594,-0.402925594,0.894374079,0.893969761,0.322335142,-0.646535828,-0.580066237,-0.327539554,0.571876551,-0.418145121,-0.21480473,0.714021334,0.102646967,-0.797940602,-1.214532933,-1.27920158,-2.008416408,0.249773298,-0.025530871
1,2008/1/31,000573.SZ,1,-0.572220818,-0.688587249,1.233398499,-0.877161918,0.051035736,-0.898489911,-0.839564781,1.978758855,1.935631283,1.910439808,1.931182317,0.381052093,-0.863692371,0.833305211,-0.833305211,-0.535891445,-0.735688583,0.81285995,-1.128901351,-0.28491175,0.559491463,-0.972515174,0.120407028,-1.363295315,-0.970067671,-1.129752059,-0.641810123,-1.548293417,-0.698208382,0.769928082,-0.124698138,-0.573178923
1,2008/1/31,000576.SZ,1,2.455302393,-1.553425382,0.293258196,-0.229961623,-0.097952779,-0.269835638,-0.902973077,-2.394757595,-2.390565324,-2.130435683,-2.335100337,-0.850549796,-1.153919016,-1.084593031,1.084593031,-2.76664124,-1.265960752,-0.181020972,-0.570038818,-1.671098801,-0.943566644,0.22760061,-1.23663537,0.796113691,0.846325585,1.525353079,1.258770015,0.339255378,-0.172595198,-0.204872934,-0.647965216,-0.312154194
1,2008/1/31,000584.SZ,1,-0.896316063,1.307886656,-1.189554715,-0.694497072,0.690368011,0.749982391,1.528836808,1.978758855,1.935631283,-2.130435683,1.931182317,2.266155597,1.267158762,0.85739174,-0.85739174,2.202027379,2.261033055,1.34650496,-0.496994938,0.542663816,0.915038623,0.555322015,-0.13915941,-0.181818527,-0.513538603,-0.738370563,0.377269677,-0.466633595,-0.97148758,1.116788635,0.181041501,0.289152203
